0.79574,0.78186,0.78712,0.78548,0.775,0.76334,0.77878,0.77176,0.7662,0.78616,0.78062,0.79028,0.7858,0.78224,0.78246,0.79542,0.79016,0.77744,0.78918,0.7854,0.7827,0.74152,0.788,0.7823,0.7882,0.76654,0.78952,0.78534,0.7986,0.78926,0.77718,0.7638,0.76782,0.77616,0.78722,0.76972,0.77696,0.77324,0.79686,0.76466,0.78796,0.78376,0.78186,0.78508,0.77506,0.78484,0.7692,0.7835,0.7995,0.77132,0.77892,0.79596,0.7732,0.7689,0.77758,0.80586,0.80262,0.76894,0.79654,0.76198,0.76798,0.78932,0.7912,0.79396,0.77006,0.78716,0.78922,0.79326,0.77188,0.77978,0.7983,0.7732,0.78592,0.76648,0.787,0.78282,0.77258,0.78098,0.77462,0.76558,0.7726,0.76332,0.77302,0.77858,0.78464,0.77946,0.78018,0.78272,0.7744,0.77942,0.77186,0.76028,0.78672,0.77104,0.78064,0.7637,0.76204,0.78276,0.76254,0.78142
0.79324,0.78002,0.77874,0.77164,0.76514,0.77356,0.78392,0.78782,0.7662,0.77146,0.77222,0.76898,0.7836,0.78172,0.77714,0.78324,0.79642,0.77626,0.75254,0.78946,0.7814,0.77922,0.76844,0.77814,0.76496,0.77202,0.77368,0.76542,0.7638,0.79332,0.76708,0.79322,0.77596,0.76382,0.77008,0.79312,0.7847,0.78732,0.7885,0.7808,0.77394,0.78236,0.78408,0.76256,0.78542,0.77538,0.77002,0.78626,0.7858,0.78198,0.77646,0.78776,0.8022,0.77874,0.75154,0.79962,0.77446,0.79168,0.79472,0.76868,0.77776,0.77796,0.75418,0.80282,0.79422,0.79322,0.76768,0.7819,0.77572,0.79792,0.78198,0.77848,0.77556,0.77288,0.77552,0.76944,0.79296,0.7755,0.76762,0.77622,0.78054,0.7966,0.78068,0.78538,0.7698,0.7786,0.78268,0.80022,0.77796,0.76318,0.77314,0.76686,0.79942,0.7844,0.78752,0.78236,0.77112,0.77292,0.7843,0.7821
0.78678,0.77616,0.77504,0.79448,0.79688,0.77276,0.77946,0.777,0.76912,0.79072,0.76788,0.7783,0.78568,0.79308,0.78318,0.78792,0.7872,0.79128,0.76818,0.7851,0.79816,0.79374,0.78408,0.79124,0.80648,0.77928,0.78626,0.79484,0.79782,0.78518,0.77396,0.77776,0.8016,0.75978,0.78424,0.77158,0.7801,0.7787,0.79208,0.80448,0.79398,0.79266,0.78786,0.7711,0.76694,0.78198,0.79696,0.78216,0.75016,0.77696,0.78866,0.77488,0.79996,0.79308,0.76578,0.77882,0.78408,0.78106,0.79672,0.76628,0.7803,0.77922,0.79886,0.77756,0.76822,0.788,0.79742,0.77564,0.80176,0.77894,0.78608,0.78792,0.7827,0.7592,0.77242,0.78242,0.78064,0.79192,0.7766,0.76998,0.77736,0.76088,0.7699,0.78374,0.80172,0.77952,0.77854,0.78638,0.77664,0.78412,0.77874,0.78646,0.77898,0.77178,0.78072,0.7764,0.79416,0.79344,0.79518,0.7731
0.76928,0.79946,0.775,0.78888,0.77286,0.77572,0.79766,0.76762,0.76928,0.78748,0.76758,0.7852,0.77718,0.77338,0.7704,0.80122,0.797,0.7711,0.7873,0.78606,0.77848,0.76806,0.77284,0.79208,0.80146,0.78248,0.7748,0.80074,0.79458,0.79688,0.77498,0.78244,0.77824,0.7746,0.78626,0.77718,0.75744,0.76954,0.77592,0.78814,0.76278,0.7742,0.7697,0.77372,0.78528,0.78294,0.7923,0.78942,0.78686,0.78494,0.774,0.77792,0.78484,0.75204,0.77656,0.78236,0.78768,0.78298,0.77938,0.77326,0.77812,0.7826,0.76356,0.79302,0.78612,0.77756,0.77954,0.79432,0.78256,0.78798,0.78768,0.77778,0.77902,0.78266,0.76842,0.78914,0.76466,0.79058,0.76198,0.78604,0.77184,0.77218,0.79556,0.7766,0.78956,0.77304,0.78386,0.78268,0.75586,0.7862,0.79262,0.79954,0.79032,0.75352,0.7595,0.78434,0.77684,0.77966,0.77554,0.78354
0.80516,0.7878,0.7857,0.76494,0.78822,0.78702,0.77104,0.78918,0.79352,0.79232,0.76638,0.7757,0.78068,0.77314,0.7812,0.7855,0.7798,0.78214,0.78464,0.78642,0.78042,0.79052,0.78432,0.77946,0.76862,0.79572,0.7712,0.78586,0.79192,0.78996,0.77634,0.78082,0.78828,0.78744,0.78818,0.7897,0.78826,0.79266,0.8024,0.76056,0.7762,0.7944,0.7669,0.78838,0.77722,0.80776,0.77684,0.76754,0.7768,0.78488,0.77842,0.75872,0.78266,0.79606,0.78258,0.78448,0.77326,0.79096,0.78612,0.79054,0.77186,0.77646,0.78002,0.77378,0.78698,0.79748,0.79812,0.80248,0.78262,0.79112,0.7797,0.78212,0.78058,0.78726,0.79954,0.78476,0.77982,0.77368,0.78046,0.77722,0.78832,0.80356,0.79276,0.77938,0.77274,0.77666,0.7911,0.78138,0.77706,0.78244,0.7824,0.78774,0.78216,0.78484,0.76822,0.77792,0.77876,0.7956,0.77626,0.78284
0.7832,0.78038,0.76134,0.78684,0.78018,0.7812,0.7735,0.76886,0.79018,0.77772,0.75658,0.79356,0.77592,0.79066,0.796,0.77288,0.79754,0.77592,0.78896,0.79092,0.78912,0.79004,0.7937,0.79866,0.78356,0.80232,0.7906,0.76494,0.77346,0.78178,0.77528,0.79918,0.8018,0.7813,0.78732,0.7842,0.77256,0.79798,0.79862,0.77642,0.78722,0.77134,0.796,0.77444,0.7788,0.78188,0.78864,0.76934,0.78836,0.78596,0.77552,0.77358,0.76964,0.77384,0.77874,0.79178,0.75712,0.7902,0.78922,0.7734,0.77532,0.77776,0.80316,0.7899,0.79692,0.7829,0.79922,0.79252,0.79092,0.7829,0.77666,0.79802,0.79272,0.76498,0.77324,0.79968,0.77164,0.77278,0.78042,0.7852,0.78216,0.76754,0.78604,0.77724,0.78314,0.77098,0.78702,0.79074,0.76464,0.77776,0.78168,0.77708,0.77868,0.77802,0.78416,0.77462,0.79462,0.78,0.78566,0.77548
0.76626,0.77408,0.79538,0.78418,0.79454,0.7686,0.8077,0.7872,0.79612,0.77318,0.80038,0.77428,0.77076,0.7971,0.7747,0.7812,0.78132,0.78024,0.79014,0.79836,0.78498,0.78478,0.79748,0.79444,0.78826,0.79532,0.77108,0.79326,0.779,0.76578,0.77054,0.78494,0.8001,0.76998,0.77216,0.78428,0.77784,0.79332,0.7952,0.79516,0.80038,0.7743,0.79066,0.78984,0.78224,0.77654,0.79526,0.79028,0.78182,0.78116,0.79858,0.76934,0.7732,0.77358,0.76922,0.77796,0.78702,0.8023,0.78256,0.78984,0.79564,0.77984,0.78218,0.78058,0.7899,0.77466,0.78102,0.80082,0.79918,0.79224,0.78008,0.77706,0.79772,0.79306,0.7906,0.78914,0.78036,0.77018,0.7816,0.79108,0.78252,0.7797,0.78516,0.78544,0.79378,0.76488,0.79742,0.79316,0.7858,0.79854,0.77652,0.80078,0.7877,0.77412,0.78278,0.77344,0.77682,0.78278,0.79676,0.78616
0.78258,0.78434,0.78396,0.77936,0.79356,0.77308,0.78366,0.7723,0.77638,0.78334,0.7872,0.79324,0.79968,0.78994,0.78224,0.77332,0.77418,0.7741,0.79126,0.78514,0.79616,0.78402,0.79468,0.77046,0.77342,0.80408,0.79326,0.78324,0.7786,0.79276,0.78754,0.79826,0.79034,0.77766,0.78138,0.79564,0.7839,0.7808,0.7781,0.77446,0.79064,0.77192,0.78318,0.79958,0.7754,0.7744,0.79334,0.7832,0.78652,0.77186,0.78022,0.78678,0.77284,0.80018,0.78142,0.78882,0.79676,0.7814,0.7941,0.77792,0.79388,0.79752,0.78074,0.79188,0.7686,0.755,0.76146,0.78076,0.78332,0.7862,0.78422,0.78626,0.78582,0.78364,0.78212,0.76884,0.78064,0.779,0.78506,0.76476,0.7801,0.7927,0.7958,0.79028,0.78154,0.77692,0.79148,0.78204,0.79282,0.77234,0.79186,0.80068,0.7874,0.78572,0.79218,0.78862,0.79036,0.78066,0.8016,0.77748
0.78454,0.80006,0.77998,0.78382,0.76606,0.79394,0.7974,0.79054,0.78382,0.79744,0.78286,0.7747,0.78052,0.78056,0.79666,0.78946,0.79072,0.78614,0.7823,0.78478,0.79636,0.79142,0.7862,0.78098,0.7885,0.77984,0.77538,0.80296,0.7899,0.77718,0.77254,0.79802,0.79,0.7672,0.779,0.78276,0.78152,0.7977,0.78576,0.7953,0.7869,0.79052,0.77982,0.77584,0.77104,0.77936,0.78328,0.77896,0.77622,0.77466,0.7778,0.78964,0.78622,0.78478,0.78574,0.77922,0.7897,0.77708,0.77634,0.78246,0.78728,0.80378,0.77022,0.77918,0.79966,0.78586,0.7919,0.7726,0.7746,0.76334,0.78136,0.79362,0.78708,0.78194,0.7999,0.80504,0.78736,0.78524,0.804,0.80318,0.79002,0.78706,0.78584,0.78284,0.78594,0.78128,0.7736,0.78194,0.78334,0.7873,0.80664,0.78276,0.7922,0.78136,0.78978,0.79714,0.78246,0.772,0.7893,0.78022
0.78846,0.7902,0.78678,0.7851,0.79088,0.77478,0.78734,0.7951,0.7905,0.79746,0.7741,0.78238,0.77412,0.78976,0.77048,0.78536,0.79146,0.78504,0.7805,0.78662,0.79318,0.78058,0.79286,0.76886,0.79386,0.78976,0.7907,0.78622,0.78888,0.79292,0.78954,0.78598,0.77778,0.79252,0.7974,0.77854,0.80338,0.79364,0.79112,0.7923,0.79778,0.78612,0.79192,0.7947,0.7993,0.76884,0.77712,0.78474,0.79168,0.79224,0.7719,0.76752,0.76052,0.77476,0.79554,0.78036,0.80696,0.79014,0.76956,0.78366,0.7891,0.77398,0.77764,0.79574,0.78212,0.78648,0.77704,0.7893,0.7934,0.7893,0.76442,0.78874,0.7956,0.80842,0.79878,0.8055,0.78284,0.76752,0.78932,0.8026,0.78622,0.77668,0.77356,0.79906,0.77774,0.77244,0.80676,0.7942,0.7868,0.79172,0.78154,0.7964,0.79146,0.79054,0.77286,0.77818,0.77732,0.77312,0.77806,0.78204
