0.58166,0.56726,0.53902,0.62064,0.62838,0.42298,0.46864,0.64006,0.63858,0.5531,0.6017,0.5993,0.62034,0.62372,0.58988,0.67352,0.56624,0.59942,0.56396,0.60812,0.42754,0.5048,0.55648,0.54696,0.55076,0.62218,0.58686,0.64182,0.6163,0.5531,0.53678,0.57328,0.5075,0.58858,0.59336,0.5884,0.48086,0.6505,0.56232,0.62346,0.45674,0.62702,0.649,0.44506,0.56592,0.56712,0.64658,0.62054,0.4586,0.52808,0.54104,0.54046,0.65896,0.45402,0.62514,0.57694,0.57294,0.4531,0.52958,0.63152,0.6519,0.63062,0.5904,0.57968,0.65106,0.50292,0.62484,0.54916,0.61124,0.61326,0.5511,0.46444,0.62596,0.5969,0.6125,0.4685,0.6013,0.49566,0.63396,0.6205,0.5768,0.4251,0.45246,0.65634,0.6039,0.57208,0.58478,0.62504,0.61154,0.5485,0.5525,0.4778,0.53612,0.56734,0.48932,0.65792,0.39992,0.43728,0.50426,0.37778
0.4334,0.65512,0.64792,0.61544,0.42358,0.6488,0.64446,0.5939,0.65236,0.43788,0.60366,0.61674,0.67904,0.65222,0.50248,0.52178,0.61576,0.51184,0.62176,0.56476,0.51428,0.47074,0.56436,0.43882,0.64524,0.53398,0.5845,0.46952,0.59752,0.50904,0.623,0.49908,0.53484,0.61826,0.45104,0.5097,0.44998,0.6017,0.477,0.6225,0.63242,0.46804,0.49594,0.52368,0.48134,0.53366,0.5571,0.46408,0.47634,0.4796,0.51876,0.58784,0.61588,0.50442,0.63164,0.5535,0.4222,0.5629,0.55864,0.47158,0.60936,0.45196,0.66196,0.6069,0.60774,0.56382,0.53932,0.46046,0.6257,0.61218,0.54314,0.63218,0.62612,0.58576,0.51496,0.55788,0.6211,0.59274,0.55484,0.50098,0.44646,0.49286,0.44264,0.62888,0.57866,0.466,0.40498,0.48434,0.44908,0.52314,0.4429,0.65628,0.63838,0.61956,0.5378,0.62286,0.5565,0.4433,0.60008,0.39052
0.5233,0.4481,0.49094,0.61538,0.53114,0.5561,0.4705,0.65586,0.56434,0.54486,0.46798,0.4641,0.51232,0.50276,0.50002,0.62938,0.44034,0.62124,0.4475,0.5404,0.57246,0.59852,0.47258,0.54996,0.58526,0.45238,0.40904,0.5824,0.56988,0.47766,0.44868,0.52442,0.44062,0.5034,0.5311,0.5726,0.59674,0.54644,0.46978,0.52028,0.50714,0.44686,0.50658,0.58712,0.61852,0.60074,0.47502,0.5262,0.47832,0.45392,0.54496,0.56692,0.48666,0.43842,0.51422,0.53924,0.61992,0.42208,0.58256,0.51948,0.51876,0.53844,0.55648,0.65642,0.55478,0.55502,0.55072,0.58876,0.428,0.62596,0.50294,0.55132,0.57072,0.5615,0.42818,0.60618,0.48108,0.62482,0.54924,0.55162,0.56938,0.4548,0.48092,0.6206,0.59696,0.62304,0.41972,0.52724,0.50088,0.47456,0.44698,0.52762,0.52512,0.45714,0.52202,0.59518,0.51026,0.39332,0.4914,0.6646
0.61794,0.59694,0.67974,0.53898,0.51208,0.39858,0.64726,0.5542,0.61154,0.60878,0.5476,0.6577,0.54808,0.65418,0.5655,0.63536,0.61136,0.593,0.52246,0.62892,0.64746,0.59012,0.5501,0.60928,0.54218,0.46948,0.55816,0.43842,0.54488,0.58344,0.53816,0.60088,0.67566,0.56782,0.65432,0.59214,0.6062,0.5471,0.6272,0.515,0.59162,0.5851,0.347,0.60168,0.60106,0.38036,0.48496,0.64356,0.63238,0.55286,0.6506,0.64158,0.56216,0.5952,0.44206,0.54826,0.43364,0.44326,0.54448,0.44134,0.38118,0.58362,0.5715,0.57026,0.53878,0.6403,0.60226,0.57318,0.54612,0.4678,0.53302,0.5668,0.56536,0.47916,0.4469,0.59828,0.57068,0.57972,0.57514,0.56986,0.5548,0.60428,0.48252,0.58144,0.597,0.59824,0.5918,0.49952,0.61384,0.5846,0.54238,0.52962,0.42958,0.55066,0.55046,0.59966,0.55604,0.55918,0.56828,0.58
0.63602,0.61436,0.59576,0.50108,0.53136,0.41702,0.61588,0.4871,0.59964,0.59384,0.4812,0.56932,0.56576,0.53282,0.62774,0.51158,0.62394,0.53404,0.39238,0.57688,0.63544,0.56892,0.6024,0.52364,0.61488,0.58888,0.44832,0.63298,0.60352,0.58446,0.4498,0.59602,0.47926,0.46704,0.41162,0.5219,0.60136,0.38544,0.47818,0.6413,0.50414,0.56904,0.58278,0.52336,0.65894,0.6083,0.6283,0.60398,0.58384,0.64348,0.61698,0.60608,0.41448,0.61518,0.48652,0.62042,0.4378,0.5511,0.60784,0.55732,0.62992,0.59582,0.65814,0.5955,0.60998,0.41574,0.51918,0.65306,0.59548,0.63234,0.61804,0.61108,0.5916,0.59772,0.52724,0.47956,0.55464,0.51792,0.4675,0.4835,0.5412,0.66046,0.61772,0.54586,0.63776,0.38076,0.49056,0.47636,0.62402,0.59224,0.59062,0.39774,0.57954,0.49208,0.60122,0.5271,0.59344,0.5581,0.59582,0.45966
0.4302,0.48286,0.4687,0.44108,0.63908,0.55672,0.47634,0.56574,0.541,0.56224,0.64828,0.44958,0.46266,0.54016,0.6076,0.52906,0.6081,0.54818,0.55068,0.59414,0.62492,0.44158,0.52194,0.61522,0.52892,0.54402,0.6153,0.60446,0.57582,0.52146,0.44734,0.47508,0.51126,0.58108,0.60784,0.47872,0.58228,0.41268,0.4049,0.52712,0.6196,0.50718,0.58434,0.51282,0.5644,0.46092,0.59104,0.55734,0.6163,0.61994,0.45222,0.48294,0.5142,0.486,0.62522,0.63404,0.50402,0.63634,0.5364,0.51708,0.53098,0.49694,0.58698,0.49942,0.61626,0.39458,0.596,0.481,0.65112,0.55912,0.49674,0.50926,0.642,0.41226,0.49546,0.4908,0.50982,0.49038,0.54614,0.5796,0.48484,0.64922,0.44916,0.5836,0.52388,0.49784,0.5239,0.64906,0.63712,0.5858,0.4056,0.58672,0.6135,0.47588,0.64482,0.63136,0.4945,0.51748,0.60196,0.65636
0.59572,0.64048,0.57206,0.5634,0.59834,0.5559,0.52864,0.55208,0.50288,0.52376,0.53324,0.64042,0.48764,0.56994,0.53274,0.58466,0.5262,0.60596,0.58912,0.55046,0.44876,0.60328,0.48646,0.5623,0.59462,0.55742,0.592,0.59962,0.52468,0.51998,0.59636,0.54804,0.50044,0.51542,0.56202,0.60036,0.56494,0.51784,0.49156,0.56448,0.60788,0.50366,0.49612,0.56176,0.56968,0.44812,0.53918,0.57642,0.54434,0.51724,0.43818,0.39158,0.61412,0.58268,0.60934,0.611,0.62134,0.58254,0.56592,0.55902,0.6298,0.41546,0.55106,0.42468,0.4746,0.42976,0.55102,0.49056,0.47614,0.5093,0.51406,0.59256,0.552,0.63996,0.60232,0.6612,0.45588,0.59218,0.39462,0.47772,0.52442,0.62992,0.41284,0.59864,0.49368,0.5391,0.39022,0.57008,0.62152,0.64278,0.5896,0.50354,0.562,0.39292,0.49452,0.55662,0.5976,0.43626,0.54674,0.55686
0.633,0.62284,0.6324,0.46196,0.55568,0.57898,0.50944,0.53258,0.43146,0.56584,0.52456,0.60124,0.51268,0.55618,0.5945,0.41162,0.51686,0.49584,0.56312,0.55148,0.49442,0.53622,0.51702,0.47004,0.54536,0.57486,0.44682,0.55884,0.60714,0.57944,0.5809,0.37498,0.54908,0.604,0.5084,0.5472,0.42406,0.51706,0.5289,0.44352,0.58734,0.44452,0.58622,0.5994,0.58556,0.5339,0.64844,0.56644,0.4562,0.61568,0.46622,0.64258,0.47482,0.65946,0.53962,0.51564,0.42986,0.6071,0.48874,0.4007,0.64932,0.56068,0.55356,0.44512,0.58086,0.62414,0.4398,0.57016,0.4532,0.55178,0.57092,0.57244,0.61554,0.62606,0.4666,0.54208,0.54076,0.48066,0.41466,0.53454,0.58684,0.415,0.52602,0.56922,0.57612,0.58708,0.56572,0.40704,0.5464,0.54732,0.56352,0.57122,0.55678,0.53452,0.50846,0.5896,0.58216,0.5632,0.53176,0.56132
0.5278,0.5371,0.50706,0.56576,0.43974,0.596,0.5483,0.57294,0.41356,0.5154,0.57454,0.57086,0.48408,0.54324,0.58898,0.53166,0.489,0.577,0.57718,0.60672,0.48306,0.46352,0.42152,0.56598,0.59676,0.6374,0.59194,0.6456,0.45174,0.39158,0.62222,0.56232,0.60882,0.59796,0.58014,0.56744,0.55438,0.43354,0.53808,0.43382,0.59634,0.38352,0.5109,0.57164,0.52838,0.62024,0.48008,0.59512,0.48214,0.56822,0.62142,0.63404,0.60446,0.56034,0.48914,0.58268,0.5114,0.60962,0.58494,0.49582,0.5297,0.5836,0.42628,0.54538,0.52568,0.58446,0.63592,0.6051,0.62488,0.58124,0.52112,0.49802,0.52004,0.63182,0.44508,0.5459,0.56252,0.5633,0.50004,0.64244,0.49924,0.44848,0.6108,0.6012,0.4301,0.5817,0.57194,0.60162,0.54828,0.5547,0.61258,0.54386,0.50168,0.45622,0.4376,0.5419,0.56848,0.5964,0.43866,0.5025
0.57542,0.5054,0.5473,0.46998,0.60522,0.48984,0.41252,0.41006,0.5311,0.56326,0.58304,0.44704,0.48582,0.37918,0.51576,0.56686,0.54734,0.61588,0.54584,0.5199,0.52472,0.45418,0.5151,0.4635,0.57142,0.46008,0.62134,0.64868,0.5733,0.65066,0.55642,0.55898,0.63148,0.55648,0.3959,0.57134,0.578,0.59976,0.5927,0.55706,0.48616,0.60272,0.53402,0.39624,0.54804,0.50692,0.6284,0.5736,0.62084,0.41048,0.4735,0.47094,0.42858,0.59384,0.49412,0.45486,0.49086,0.4764,0.5807,0.60396,0.3925,0.41544,0.50098,0.58564,0.36954,0.60182,0.39502,0.5807,0.54244,0.51436,0.58166,0.39416,0.60858,0.59236,0.60114,0.53656,0.58212,0.59756,0.40858,0.58394,0.575,0.61328,0.55266,0.44834,0.525,0.5793,0.65704,0.52942,0.46128,0.64402,0.66082,0.54188,0.58226,0.61026,0.49802,0.56246,0.47856,0.4363,0.47698,0.49084
