0.9211,0.90778,0.9208,0.90448,0.901,0.9107,0.91054,0.90776,0.90888,0.91304,0.9029,0.91334,0.91228,0.89304,0.90138,0.9094,0.92144,0.90458,0.91722,0.8942,0.90428,0.8716,0.90868,0.90492,0.91546,0.90594,0.91532,0.91484,0.91214,0.9113,0.90546,0.9067,0.90588,0.90488,0.91148,0.90714,0.90076,0.9013,0.90948,0.90076,0.91464,0.9137,0.90132,0.89794,0.90144,0.9017,0.90786,0.91184,0.9129,0.91202,0.90626,0.9093,0.90994,0.89992,0.9016,0.91314,0.92232,0.90496,0.9155,0.90466,0.89654,0.89556,0.91224,0.90766,0.9083,0.90058,0.9191,0.9182,0.90052,0.9028,0.91996,0.90134,0.9059,0.90266,0.91284,0.91778,0.89498,0.91188,0.9044,0.90232,0.90206,0.90402,0.8997,0.90316,0.9138,0.92146,0.90862,0.90006,0.90356,0.91012,0.91012,0.88666,0.9032,0.89908,0.9078,0.89336,0.91102,0.91642,0.91004,0.91794,0.907149
0.90576,0.9032,0.89196,0.91094,0.88962,0.91118,0.91384,0.91014,0.90138,0.90552,0.90428,0.90786,0.9088,0.91514,0.90404,0.90926,0.91434,0.90538,0.8875,0.90242,0.90174,0.91004,0.89404,0.90256,0.89634,0.89994,0.90778,0.8982,0.89622,0.9057,0.89908,0.89996,0.90596,0.90274,0.901,0.90694,0.90622,0.9164,0.90598,0.90748,0.90004,0.91254,0.90766,0.90192,0.91508,0.91084,0.91186,0.9112,0.91328,0.90328,0.90332,0.92196,0.91846,0.90028,0.88328,0.91856,0.8909,0.90904,0.90308,0.90816,0.912,0.90444,0.8926,0.90532,0.9126,0.90226,0.90222,0.89964,0.90538,0.91952,0.89722,0.89914,0.90064,0.91062,0.89782,0.89796,0.91182,0.90376,0.89572,0.90834,0.90834,0.91706,0.89682,0.90648,0.9055,0.90002,0.91094,0.91286,0.90926,0.89178,0.89216,0.88996,0.90958,0.90662,0.91012,0.90824,0.89128,0.89964,0.9118,0.90654,0.9047564
0.91048,0.90126,0.90092,0.90528,0.9018,0.8938,0.9058,0.89962,0.89712,0.90172,0.89104,0.9012,0.89942,0.89838,0.89866,0.91282,0.91878,0.91496,0.90012,0.89326,0.91368,0.9091,0.90396,0.91556,0.91502,0.90656,0.90546,0.90574,0.90584,0.90776,0.90154,0.90696,0.91384,0.88168,0.89514,0.88558,0.90444,0.89216,0.9128,0.9077,0.91318,0.9054,0.89994,0.8932,0.89958,0.90198,0.9098,0.88496,0.89432,0.89564,0.90816,0.9012,0.90258,0.90356,0.89028,0.90592,0.89704,0.91052,0.90156,0.89506,0.89556,0.89192,0.90546,0.9098,0.90346,0.91266,0.913,0.89874,0.91126,0.90066,0.90738,0.90104,0.90098,0.89324,0.89154,0.8981,0.90468,0.90548,0.90434,0.89748,0.8921,0.90132,0.9043,0.90008,0.91302,0.901,0.89432,0.90844,0.89796,0.90366,0.91544,0.90332,0.8905,0.89876,0.91166,0.90194,0.90688,0.9005,0.9119,0.89506,0.9024978
0.89156,0.90462,0.90134,0.90826,0.89804,0.90056,0.91668,0.89356,0.89952,0.90622,0.89834,0.90726,0.9033,0.88462,0.88516,0.91428,0.904,0.89648,0.90624,0.89394,0.91008,0.8957,0.89672,0.90368,0.91428,0.89778,0.89384,0.91082,0.90888,0.89956,0.9055,0.88952,0.90246,0.89908,0.9188,0.8976,0.89318,0.89346,0.89538,0.90724,0.89942,0.90986,0.89952,0.89304,0.88242,0.89086,0.904,0.90758,0.90722,0.90294,0.89942,0.89526,0.89248,0.88718,0.9052,0.89168,0.90142,0.90728,0.90532,0.89944,0.89252,0.90026,0.89588,0.9115,0.8984,0.90196,0.902,0.90612,0.90102,0.90828,0.90816,0.89562,0.89876,0.90126,0.89636,0.9083,0.89128,0.90708,0.89302,0.89328,0.88992,0.89804,0.89556,0.90126,0.91138,0.89614,0.90618,0.90028,0.89456,0.90128,0.90572,0.91036,0.89006,0.8787,0.88638,0.90846,0.89442,0.89636,0.89922,0.89838,0.900028
0.91376,0.8938,0.9093,0.8893,0.90872,0.91014,0.88532,0.9195,0.90884,0.90132,0.88958,0.8958,0.88786,0.89646,0.89858,0.90124,0.90254,0.89188,0.89184,0.90128,0.9049,0.89246,0.90312,0.89598,0.89144,0.89618,0.89676,0.89676,0.89758,0.89936,0.89474,0.89134,0.91906,0.90512,0.902,0.89368,0.89818,0.89958,0.90362,0.88838,0.89564,0.90334,0.8858,0.89134,0.89934,0.9066,0.89288,0.89508,0.8939,0.9141,0.8962,0.89098,0.9011,0.90348,0.90828,0.8873,0.89174,0.90556,0.9051,0.89786,0.8998,0.8941,0.89614,0.89142,0.89934,0.90948,0.90714,0.90198,0.90672,0.89688,0.90216,0.91084,0.90546,0.90332,0.90008,0.89662,0.89414,0.89108,0.8997,0.8947,0.90862,0.91046,0.90622,0.89944,0.89106,0.89442,0.90558,0.90056,0.9055,0.89334,0.88784,0.89998,0.90722,0.9021,0.88816,0.89842,0.90606,0.90342,0.89928,0.89724,0.8993894
0.8988,0.89646,0.8806,0.89654,0.90282,0.89376,0.89038,0.89834,0.9018,0.89518,0.89718,0.91294,0.90038,0.89412,0.90482,0.89222,0.90452,0.88266,0.90774,0.90294,0.89828,0.90028,0.90946,0.91474,0.90608,0.90344,0.90254,0.88826,0.89714,0.89532,0.89554,0.91268,0.90808,0.9005,0.89772,0.8888,0.89642,0.89464,0.8987,0.8948,0.89566,0.89658,0.89634,0.89826,0.88878,0.8976,0.90306,0.89934,0.90374,0.89792,0.89582,0.89502,0.88826,0.89078,0.89584,0.90734,0.88832,0.89974,0.89996,0.89146,0.88628,0.90014,0.90412,0.89866,0.89614,0.89782,0.90234,0.90016,0.8937,0.88492,0.89298,0.91416,0.89636,0.89078,0.8954,0.90004,0.8944,0.88288,0.90086,0.9042,0.89878,0.88576,0.89822,0.89512,0.89148,0.8863,0.9072,0.9033,0.8842,0.8998,0.89608,0.89136,0.8941,0.89638,0.89504,0.88752,0.89774,0.90744,0.9042,0.89552,0.8973932
0.89148,0.88968,0.90344,0.90992,0.89808,0.87538,0.913,0.89682,0.91132,0.88814,0.90254,0.90104,0.89238,0.89336,0.88118,0.90216,0.9007,0.90426,0.90302,0.8981,0.90316,0.89944,0.90998,0.9077,0.90206,0.89288,0.89678,0.89194,0.88988,0.8836,0.88632,0.8986,0.89676,0.89112,0.90006,0.8917,0.89888,0.90526,0.8995,0.90502,0.90392,0.89854,0.90006,0.89946,0.89028,0.89552,0.9088,0.8944,0.90258,0.88762,0.9036,0.88632,0.89814,0.89148,0.88016,0.88794,0.90324,0.89828,0.90808,0.90874,0.90508,0.89222,0.89792,0.89428,0.90272,0.89734,0.88444,0.90718,0.90834,0.89404,0.89636,0.89424,0.90528,0.89638,0.89468,0.89828,0.89476,0.89122,0.89026,0.89938,0.89888,0.89744,0.89378,0.9014,0.90222,0.89784,0.90796,0.9042,0.89286,0.89882,0.88228,0.89954,0.89858,0.89448,0.89346,0.89764,0.88944,0.89652,0.89858,0.89588,0.8974
0.88836,0.89804,0.90228,0.89746,0.906,0.88828,0.89826,0.8895,0.90076,0.90066,0.89246,0.9023,0.89968,0.90168,0.89524,0.88656,0.89028,0.89448,0.88646,0.8952,0.89856,0.897,0.8976,0.8775,0.88058,0.90212,0.89662,0.8873,0.8907,0.89496,0.89746,0.90216,0.88774,0.88898,0.90116,0.90548,0.88564,0.90254,0.89466,0.8926,0.90064,0.88856,0.89714,0.90482,0.88864,0.89306,0.88554,0.89836,0.89334,0.89222,0.89228,0.89622,0.88974,0.9108,0.89796,0.8906,0.89632,0.9006,0.90568,0.88922,0.90174,0.90178,0.89174,0.90371,0.88274,0.8863,0.886,0.893,0.89654,0.89234,0.88764,0.8969,0.8935,0.90096,0.89438,0.8886,0.88828,0.89138,0.89354,0.88336,0.89962,0.89984,0.90764,0.89792,0.88792,0.8913,0.89876,0.89662,0.89604,0.88094,0.89784,0.90438,0.90174,0.90322,0.902,0.89042,0.89618,0.89304,0.9115,0.88762,0.8950601
0.90438,0.90548,0.89456,0.88838,0.87958,0.9015,0.90616,0.88988,0.89278,0.90324,0.89198,0.8888,0.89284,0.889,0.9051,0.8997,0.90558,0.89546,0.90554,0.89154,0.90448,0.89926,0.8937,0.8832,0.89968,0.8949,0.8933,0.9128,0.89538,0.88562,0.88818,0.89228,0.8964,0.89086,0.88892,0.89438,0.88246,0.88982,0.90366,0.89998,0.89132,0.89552,0.88828,0.88224,0.87798,0.88026,0.8899,0.8923,0.89188,0.90046,0.90122,0.8953,0.89826,0.88858,0.89752,0.88794,0.89772,0.88676,0.89672,0.89146,0.89806,0.91326,0.88558,0.89884,0.90066,0.89974,0.90514,0.89664,0.88064,0.88058,0.8912,0.896,0.89648,0.90072,0.90876,0.9074,0.90204,0.89616,0.90018,0.91056,0.89142,0.9081,0.89918,0.89456,0.9006,0.88456,0.91002,0.90074,0.89606,0.89176,0.90752,0.89238,0.90252,0.90036,0.90608,0.90754,0.89086,0.88714,0.88922,0.89378,0.895754
0.90914,0.89754,0.88904,0.89934,0.89782,0.894,0.90756,0.90428,0.89802,0.89268,0.89704,0.89722,0.89862,0.9086,0.89728,0.90032,0.89006,0.89682,0.89478,0.89602,0.90428,0.8904,0.90334,0.88238,0.90388,0.90534,0.90054,0.90724,0.89248,0.90176,0.90098,0.8908,0.88344,0.89538,0.89834,0.89298,0.91072,0.8982,0.90082,0.9022,0.89302,0.90814,0.8976,0.90148,0.9076,0.89084,0.89392,0.89874,0.90042,0.8958,0.8851,0.89444,0.8845,0.88694,0.89404,0.88998,0.9032,0.8914,0.89566,0.89864,0.90474,0.89556,0.90114,0.91202,0.88336,0.90326,0.88978,0.89642,0.89716,0.90118,0.88694,0.89716,0.90776,0.90618,0.90906,0.90628,0.89412,0.89542,0.89266,0.90462,0.88536,0.88728,0.89594,0.91632,0.89332,0.88736,0.90852,0.89948,0.9073,0.90764,0.90672,0.89706,0.8936,0.89984,0.8942,0.89436,0.89292,0.89266,0.88906,0.89312,0.8977002
