0.92824,0.90992,0.92198,0.90458,0.91277,0.91151,0.92183,0.91044,0.92118,0.91774,0.90651,0.91902,0.91945,0.89759,0.90123,0.90721,0.92501,0.90995,0.91896,0.89936,0.91468,0.89174,0.91234,0.91334,0.91822,0.91269,0.92026,0.91608,0.92059,0.91997,0.91368,0.91261,0.91142,0.90964,0.92063,0.90993,0.90454,0.91065,0.90579,0.90766,0.91915,0.91721,0.90379,0.91036,0.90675,0.90656,0.91754,0.91457,0.91499,0.91489,0.91745,0.91506,0.91739,0.90581,0.91045,0.91672,0.92284,0.91326,0.91392,0.91506,0.90634,0.90652,0.91449,0.91458,0.91445,0.91184,0.92306,0.92126,0.91314,0.91239,0.92333,0.91566,0.91891,0.90515,0.91563,0.91877,0.90255,0.91273,0.90994,0.91078,0.91179,0.90879,0.91326,0.91193,0.92101,0.9288,0.91391,0.91141,0.91177,0.91783,0.92062,0.89868,0.9037,0.91308,0.9151,0.90037,0.92306,0.91846,0.92188,0.92343,0.9134511
0.91417,0.91062,0.90486,0.91646,0.90286,0.92429,0.92313,0.91522,0.91386,0.91492,0.91352,0.92032,0.92043,0.92611,0.91373,0.91762,0.92189,0.9115,0.90187,0.91648,0.9209,0.92198,0.90396,0.91918,0.90751,0.91061,0.92164,0.91127,0.90641,0.915,0.91207,0.90859,0.91291,0.91312,0.917,0.92011,0.91995,0.92052,0.91442,0.91817,0.90767,0.92137,0.91888,0.91796,0.92303,0.92692,0.92433,0.92231,0.92025,0.91773,0.9069,0.92991,0.92058,0.90828,0.89784,0.92377,0.90059,0.91161,0.9149,0.91921,0.92235,0.90985,0.90713,0.91365,0.91497,0.9121,0.91499,0.91089,0.91622,0.92205,0.90662,0.90571,0.91899,0.91923,0.91012,0.91727,0.91759,0.91537,0.91197,0.92212,0.91692,0.9237,0.90613,0.91424,0.91532,0.91333,0.91758,0.92069,0.92119,0.90508,0.90968,0.90379,0.915,0.92017,0.91813,0.92135,0.9071,0.90612,0.91681,0.9177,0.9151244
0.91647,0.91591,0.91835,0.91664,0.91197,0.90853,0.91837,0.91192,0.91344,0.9189,0.90976,0.91577,0.91252,0.91897,0.91879,0.92261,0.92586,0.92582,0.91911,0.90329,0.92027,0.92414,0.91403,0.92193,0.92852,0.92206,0.92266,0.91766,0.91283,0.91734,0.91728,0.92342,0.92998,0.90438,0.90077,0.90343,0.92107,0.90889,0.92546,0.91727,0.9232,0.92104,0.91561,0.90712,0.91983,0.91595,0.91967,0.8965,0.91118,0.90905,0.91815,0.91702,0.91662,0.91603,0.91128,0.91566,0.92155,0.92494,0.91829,0.90821,0.90908,0.91513,0.91482,0.92229,0.91818,0.91787,0.92105,0.91345,0.92287,0.91315,0.91879,0.91721,0.91703,0.90166,0.90663,0.91398,0.91579,0.91503,0.91724,0.91256,0.90798,0.91789,0.9141,0.91929,0.9245,0.91575,0.91532,0.91519,0.91289,0.91382,0.92563,0.91503,0.90232,0.92156,0.92484,0.9155,0.91362,0.91467,0.91992,0.91259,0.9160951
0.90615,0.92088,0.91817,0.92578,0.92128,0.91945,0.92246,0.91336,0.93226,0.92992,0.92047,0.91972,0.91674,0.90254,0.90623,0.93457,0.9126,0.91664,0.92255,0.91206,0.92874,0.91877,0.91966,0.92049,0.92703,0.91785,0.91728,0.92483,0.92063,0.91736,0.92537,0.91049,0.9248,0.91563,0.93176,0.91912,0.91965,0.91737,0.91207,0.92396,0.91807,0.92694,0.92152,0.91237,0.90364,0.90596,0.91614,0.91986,0.91989,0.92628,0.91855,0.91538,0.91151,0.91356,0.92549,0.91396,0.91712,0.92945,0.922,0.91618,0.91259,0.91485,0.92241,0.92076,0.91813,0.92087,0.92217,0.9241,0.91717,0.92102,0.92162,0.91368,0.91653,0.91336,0.91254,0.92093,0.91205,0.92441,0.914,0.91251,0.91627,0.91533,0.91573,0.92112,0.92235,0.91239,0.91693,0.92251,0.91947,0.9173,0.91335,0.92396,0.9055,0.90184,0.90859,0.92606,0.91182,0.91992,0.92543,0.91679,0.9182892
0.92989,0.91081,0.92989,0.91513,0.93197,0.92473,0.90899,0.9353,0.92495,0.92281,0.91392,0.92208,0.91166,0.92634,0.92167,0.92336,0.92028,0.91622,0.91236,0.91596,0.92643,0.90813,0.92714,0.915,0.91869,0.9171,0.92263,0.9157,0.91061,0.91553,0.91304,0.91621,0.93653,0.92186,0.92146,0.91098,0.91966,0.92139,0.92068,0.91727,0.92227,0.91785,0.90738,0.91723,0.92417,0.92321,0.90697,0.91818,0.91554,0.92931,0.91766,0.91489,0.91849,0.92803,0.92543,0.91004,0.91681,0.92363,0.91952,0.91275,0.92084,0.91805,0.91537,0.92039,0.92381,0.93336,0.92249,0.92118,0.9299,0.91744,0.92207,0.92608,0.92542,0.92294,0.92398,0.91861,0.91821,0.91251,0.92478,0.91597,0.93,0.92588,0.92381,0.91978,0.9136,0.91722,0.92259,0.91772,0.92698,0.92269,0.91668,0.92128,0.92978,0.92023,0.91568,0.91417,0.92323,0.91727,0.91659,0.92045,0.9201275
0.91919,0.92125,0.91102,0.92728,0.92228,0.91389,0.91324,0.92783,0.92588,0.91915,0.92663,0.92825,0.92393,0.91644,0.91757,0.91602,0.92436,0.90572,0.92766,0.92524,0.92251,0.92615,0.92536,0.93447,0.92682,0.92188,0.92065,0.92033,0.91885,0.92323,0.92054,0.93577,0.92567,0.92637,0.9215,0.90952,0.91985,0.91352,0.92438,0.92213,0.925,0.92046,0.91241,0.91485,0.92032,0.92916,0.92719,0.92536,0.9237,0.91854,0.91991,0.92653,0.91693,0.91825,0.9208,0.92366,0.91735,0.91802,0.91826,0.91822,0.91392,0.92757,0.9204,0.92065,0.91981,0.92378,0.92004,0.92968,0.91947,0.90788,0.91886,0.93149,0.92044,0.922,0.92457,0.92475,0.92085,0.91323,0.9227,0.92295,0.92051,0.91128,0.92084,0.92246,0.91895,0.90977,0.93719,0.92225,0.91175,0.92775,0.9226,0.91047,0.92033,0.9133,0.91661,0.91388,0.92006,0.92403,0.92828,0.92212,0.9210672
0.92306,0.92036,0.92526,0.92855,0.92276,0.90683,0.93442,0.92075,0.9277,0.9196,0.9321,0.92215,0.92354,0.92013,0.9094,0.9261,0.92092,0.92567,0.92086,0.91509,0.9272,0.92057,0.92303,0.92611,0.92953,0.91393,0.92349,0.92088,0.91145,0.90659,0.91748,0.92871,0.92159,0.91891,0.92628,0.92119,0.92562,0.92744,0.92028,0.92396,0.92778,0.92159,0.92562,0.92764,0.91666,0.92264,0.92711,0.91819,0.92432,0.91226,0.92916,0.92101,0.92298,0.92354,0.91049,0.90751,0.92318,0.91673,0.92742,0.92722,0.92794,0.92227,0.92205,0.92299,0.9282,0.92646,0.91474,0.9334,0.92889,0.92272,0.92134,0.91969,0.92944,0.92079,0.91318,0.92104,0.91659,0.91791,0.91136,0.92261,0.92949,0.92296,0.91687,0.91591,0.91918,0.92578,0.93007,0.92633,0.91953,0.92079,0.91023,0.92423,0.92538,0.9225,0.92184,0.92267,0.92116,0.9231,0.9238,0.92487,0.9220284
0.91766,0.92632,0.92713,0.92329,0.92911,0.91951,0.92426,0.92048,0.92526,0.93226,0.91202,0.92105,0.9212,0.92492,0.92148,0.91919,0.92824,0.92515,0.907,0.91848,0.92187,0.9244,0.92015,0.91163,0.90847,0.92677,0.9229,0.91888,0.92317,0.92099,0.92433,0.92575,0.91959,0.90974,0.9281,0.9351,0.9121,0.9284,0.92716,0.92216,0.92466,0.91912,0.92406,0.928,0.91788,0.92343,0.91456,0.91916,0.9186,0.92074,0.92342,0.91898,0.92051,0.93192,0.92138,0.91939,0.91723,0.92868,0.92868,0.91402,0.92758,0.92954,0.9169,0.92633,0.92258,0.92316,0.92322,0.92342,0.9295,0.92217,0.91913,0.92176,0.92584,0.9256,0.9277,0.9241,0.91792,0.92118,0.92586,0.91688,0.92244,0.92295,0.93603,0.92282,0.91671,0.91999,0.92029,0.92628,0.92484,0.91022,0.92775,0.9262,0.93288,0.93253,0.93056,0.91991,0.92118,0.91894,0.93698,0.92248,0.9227244
0.935,0.92809,0.92142,0.92189,0.91956,0.92379,0.9318,0.92409,0.92511,0.92917,0.92075,0.91989,0.91905,0.92187,0.93586,0.92912,0.92756,0.92425,0.93294,0.92316,0.93088,0.9274,0.91478,0.91092,0.92355,0.92492,0.92511,0.93686,0.93421,0.92466,0.92358,0.92529,0.92166,0.92169,0.92291,0.9237,0.91943,0.91803,0.92781,0.92943,0.91771,0.9219,0.92005,0.91487,0.91618,0.9147,0.91929,0.92018,0.92741,0.92924,0.93458,0.9255,0.93472,0.91493,0.92739,0.91949,0.92489,0.92025,0.92483,0.92307,0.92615,0.93818,0.91689,0.93043,0.9266,0.9312,0.93261,0.92554,0.90749,0.92006,0.92134,0.92591,0.92868,0.93682,0.92941,0.92909,0.9248,0.92382,0.92926,0.93578,0.91853,0.92897,0.92863,0.92283,0.9254,0.91973,0.93629,0.92476,0.91987,0.9206,0.93532,0.91474,0.93226,0.92294,0.93293,0.93097,0.91778,0.92458,0.9207,0.91796,0.9248822
0.93432,0.92743,0.92529,0.92459,0.92734,0.92732,0.93396,0.9294,0.93561,0.92079,0.93711,0.92762,0.92836,0.93448,0.93197,0.9266,0.91855,0.93326,0.92862,0.93262,0.92876,0.92625,0.9297,0.92115,0.93132,0.93235,0.93476,0.9356,0.92303,0.92904,0.92672,0.92089,0.92072,0.92562,0.92234,0.91978,0.93223,0.92714,0.92635,0.93454,0.92521,0.93236,0.92825,0.92647,0.93438,0.92389,0.92602,0.9301,0.93059,0.92163,0.92186,0.9366,0.92059,0.91742,0.92343,0.92527,0.93067,0.92735,0.92712,0.92501,0.92812,0.92634,0.93769,0.93318,0.91104,0.93214,0.91706,0.92626,0.92762,0.93509,0.92683,0.92296,0.9386,0.92809,0.9307,0.93002,0.92651,0.93002,0.92233,0.92934,0.91547,0.91807,0.92483,0.93744,0.93239,0.92213,0.93094,0.92893,0.9353,0.9339,0.93536,0.92419,0.92554,0.92794,0.9254,0.92456,0.92722,0.92788,0.92088,0.92772,0.9277378
